Booking Value,Ride Distance,fare_per_km,hour,cluster
181.0,12.73,14.218381775333857,10,0
369.0,41.48,8.895853423336549,13,1
895.0,16.69,53.624925104853205,13,2
632.0,24.42,25.88042588042588,14,0
811.0,22.83,35.523434077967586,9,3
638.0,9.65,66.11398963730569,6,2
990.0,35.42,27.95031055900621,7,3
923.0,13.16,70.13677811550151,8,2
1600.0,29.33,54.551653596999664,8,3
157.0,34.18,4.593329432416618,17,1
598.0,10.52,56.844106463878326,10,2
394.0,40.88,9.637964774951076,12,1
367.0,26.58,13.80737396538751,11,0
1466.0,25.03,58.56971634039153,17,3
481.0,30.01,16.02799066977674,14,1
159.0,29.49,5.391658189216684,19,1
532.0,27.49,19.352491815205532,12,0
861.0,39.07,22.037368825185563,13,3
989.0,48.1,20.56133056133056,11,3
1225.0,15.58,78.62644415917843,10,2
292.0,21.64,13.493530499075785,8,0
261.0,43.56,5.991735537190082,10,1
310.0,13.47,23.01410541945063,21,0
413.0,5.24,78.81679389312977,23,2
104.0,22.54,4.614019520851819,8,0
133.0,41.81,3.181057163358048,19,1
421.0,5.07,83.03747534516765,6,2
153.0,31.56,4.847908745247149,11,1
120.0,18.1,6.6298342541436455,8,0
379.0,48.34,7.840297889946214,19,1
127.0,19.66,6.4598168870803665,18,0
76.0,27.35,2.778793418647166,8,1
131.0,36.54,3.585112205801861,1,1
463.0,40.68,11.381514257620452,19,1
387.0,23.23,16.659492036160138,19,0
205.0,9.62,21.30977130977131,18,0
172.0,37.11,4.634869307464295,12,1
1624.0,34.22,47.45762711864407,17,3
917.0,28.85,31.785095320623917,17,3
66.0,14.75,4.47457627118644,11,0
288.0,13.01,22.136817832436588,1,0
554.0,16.45,33.67781155015198,4,0
238.0,23.88,9.966499162479062,8,0
306.0,9.32,32.832618025751074,0,0
458.0,16.59,27.60699216395419,14,0
336.0,43.74,7.681755829903977,22,1
467.0,10.3,45.33980582524271,9,2
255.0,38.14,6.685894074462507,14,1
1134.0,34.08,33.274647887323944,9,3
144.0,20.24,7.114624505928854,21,0
125.0,41.51,3.0113225728740063,19,1
157.0,37.32,4.206859592711683,8,1
329.0,45.43,7.24191063174114,16,1
376.0,30.08,12.5,10,1
462.0,36.06,12.81198003327787,19,1
228.0,4.47,51.006711409395976,22,2
314.0,37.18,8.445400753093061,5,1
388.0,12.26,31.64763458401305,19,0
621.0,23.56,26.35823429541596,9,0
245.0,4.65,52.68817204301075,17,2
213.0,4.29,49.650349650349646,5,2
1754.0,48.82,35.92789840229414,22,3
1113.0,47.08,23.640611724723875,15,3
750.0,8.61,87.10801393728224,6,2
316.0,4.76,66.38655462184875,13,2
92.0,29.48,3.1207598371777476,6,1
1059.0,23.05,45.94360086767896,20,3
402.0,26.55,15.141242937853107,1,0
311.0,8.76,35.50228310502283,10,0
631.0,24.23,26.042096574494426,6,0
201.0,17.68,11.368778280542987,17,0
231.0,31.16,7.413350449293967,13,1
86.0,44.95,1.9132369299221357,10,1
367.0,4.59,79.95642701525054,17,2
103.0,34.87,2.9538285058789793,19,1
130.0,19.09,6.809848088004191,15,0
89.0,41.29,2.1554855897311698,16,1
370.0,19.5,18.974358974358974,7,0
863.0,11.18,77.19141323792486,16,2
527.0,10.63,49.576669802445906,10,2
579.0,16.81,34.44378346222487,13,0
121.0,9.25,13.08108108108108,18,0
119.0,32.55,3.655913978494624,7,1
462.0,44.14,10.46669687358405,14,1
1241.0,25.52,48.62852664576803,13,3
256.0,39.52,6.477732793522267,17,1
362.0,22.47,16.11036938139742,8,0
782.0,23.94,32.66499582289056,11,3
271.0,34.54,7.845975680370585,16,1
426.0,16.15,26.377708978328176,16,0
596.0,39.42,15.119228817858954,22,1
271.0,20.4,13.284313725490197,16,0
230.0,41.83,5.498446091322018,9,1
897.0,49.27,18.20580474934037,20,3
406.0,26.68,15.217391304347826,18,0
77.0,8.01,9.61298377028714,7,0
135.0,28.03,4.816268283981448,5,1
264.0,8.45,31.24260355029586,23,0
458.0,29.14,15.71722717913521,16,1
534.0,40.96,13.037109375,14,1
391.0,11.72,33.3617747440273,18,0
778.0,34.11,22.80856053943125,16,3
166.0,2.58,64.34108527131782,17,2
182.0,24.78,7.344632768361581,13,0
299.0,46.82,6.386159760785989,10,1
457.0,20.5,22.29268292682927,16,0
172.0,27.31,6.298059318930795,19,0
197.0,38.82,5.074703760947965,21,1
653.0,38.52,16.952232606438212,19,1
764.0,38.36,19.91657977059437,13,3
230.0,12.43,18.50362027353178,12,0
696.0,14.9,46.711409395973156,19,2
529.0,47.85,11.055381400208987,20,1
338.0,49.0,6.8979591836734695,21,1
351.0,26.81,13.09212980231257,10,0
373.0,43.55,8.564867967853043,14,1
1452.0,47.33,30.678216775829284,17,3
1195.0,14.08,84.8721590909091,15,2
370.0,25.04,14.776357827476039,14,0
226.0,27.24,8.296622613803232,19,0
1010.0,12.3,82.11382113821138,15,2
677.0,45.82,14.77520733304234,16,1
316.0,17.78,17.77277840269966,13,0
888.0,39.44,22.515212981744423,12,3
910.0,21.26,42.80338664158043,21,3
607.0,18.72,32.425213675213676,16,0
877.0,39.02,22.47565351101999,11,3
488.0,26.04,18.740399385560675,11,0
805.0,29.31,27.465029000341183,10,3
72.0,36.54,1.9704433497536946,22,1
240.0,18.32,13.100436681222707,9,0
112.0,25.65,4.366471734892788,8,0
827.0,27.68,29.877167630057805,17,3
173.0,22.33,7.747424988804299,10,0
334.0,15.49,21.56229825693996,20,0
139.0,11.7,11.88034188034188,11,0
448.0,33.3,13.453453453453454,10,1
150.0,3.89,38.56041131105398,10,0
120.0,15.65,7.667731629392971,11,0
606.0,7.88,76.90355329949239,8,2
872.0,41.45,21.037394451145957,15,3
1222.0,45.86,26.64631487134758,2,3
366.0,42.22,8.66887730933207,21,1
215.0,42.7,5.035128805620609,18,1
910.0,36.59,24.87018311013938,16,3
400.0,8.96,44.64285714285714,12,2
563.0,45.51,12.370907492858713,14,1
50.0,42.81,1.1679514132212099,18,1
708.0,25.14,28.162291169451073,20,3
351.0,4.27,82.20140515222484,19,2
281.0,16.72,16.80622009569378,6,0
50.0,12.69,3.940110323089047,12,0
162.0,46.71,3.468208092485549,15,1
473.0,37.37,12.657211667112659,18,1
226.0,48.17,4.6917168362051065,6,1
446.0,16.95,26.312684365781713,23,0
215.0,33.59,6.400714498362607,9,1
709.0,10.76,65.89219330855019,10,2
275.0,40.76,6.746810598626104,19,1
864.0,36.39,23.74278647980214,22,3
460.0,7.65,60.130718954248366,16,2
2235.0,38.38,58.23345492443981,22,3
85.0,12.97,6.553585196607556,20,0
509.0,7.62,66.7979002624672,15,2
75.0,15.42,4.863813229571984,20,0
419.0,26.4,15.871212121212123,8,0
1154.0,18.37,62.8198149156233,15,2
372.0,36.32,10.242290748898679,18,1
253.0,47.74,5.299539170506912,18,1
759.0,32.91,23.062898814949865,9,3
660.0,7.16,92.17877094972067,18,2
273.0,38.06,7.172884918549658,10,1
199.0,9.75,20.41025641025641,11,0
220.0,29.43,7.475365273530411,10,1
105.0,37.94,2.767527675276753,12,1
61.0,4.06,15.024630541871923,14,0
446.0,49.25,9.055837563451776,15,1
138.0,27.87,4.951560818083961,15,1
481.0,11.91,40.38623005877414,17,2
402.0,42.45,9.469964664310954,20,1
345.0,45.62,7.5624725997369575,12,1
276.0,45.34,6.087340097044552,3,1
162.0,16.82,9.63139120095125,11,0
1116.0,40.69,27.426886212828705,20,3
52.0,2.04,25.49019607843137,12,0
80.0,40.73,1.9641541861036094,7,1
152.0,19.54,7.778915046059366,9,0
249.0,45.8,5.436681222707424,8,1
437.0,25.99,16.8141592920354,13,0
602.0,8.09,74.41285537700865,15,2
282.0,46.36,6.082830025884383,18,1
800.0,30.27,26.428807400066074,16,3
63.0,48.76,1.2920426579163249,16,1
332.0,12.71,26.121164437450826,16,0
805.0,8.17,98.531211750306,20,2
976.0,24.68,39.54619124797407,7,3
424.0,26.2,16.18320610687023,21,0
592.0,26.88,22.023809523809526,17,0
892.0,49.81,17.90805059225055,13,3
483.0,32.97,14.649681528662422,18,1
627.0,32.2,19.472049689440993,20,1
966.0,17.95,53.81615598885794,9,2
139.0,11.85,11.729957805907173,15,0
878.0,15.58,56.35430038510911,20,2
102.0,34.31,2.972894199941708,21,1
342.0,10.22,33.46379647749511,7,0
400.0,16.25,24.615384615384617,21,0
910.0,43.8,20.77625570776256,10,3
366.0,45.08,8.118899733806566,13,1
783.0,16.54,47.3397823458283,14,2
637.0,49.39,12.89734764122292,22,1
301.0,3.83,78.59007832898172,17,2
219.0,38.89,5.631267678066341,10,1
193.0,36.59,5.274665209073516,21,1
360.0,21.07,17.085904129093496,19,0
418.0,40.19,10.4005971634735,14,1
605.0,9.16,66.04803493449782,15,2
144.0,22.91,6.285464862505456,17,0
634.0,23.68,26.77364864864865,1,0
527.0,28.07,18.77449234057713,15,0
294.0,13.2,22.272727272727273,7,0
514.0,13.03,39.44742900997698,22,0
85.0,49.44,1.7192556634304208,18,1
195.0,2.11,92.41706161137441,10,2
405.0,16.49,24.56033959975743,16,0
412.0,43.39,9.495275409080433,18,1
382.0,17.47,21.866056096164854,22,0
287.0,47.39,6.056129985228951,11,1
436.0,40.14,10.861983059292475,14,1
865.0,40.53,21.342215642733777,12,3
244.0,43.93,5.554290917368541,21,1
637.0,28.83,22.09503988900451,10,3
458.0,33.06,13.853599516031457,17,1
399.0,46.39,8.600991593015737,15,1
114.0,45.29,2.5171119452417754,18,1
161.0,28.36,5.677009873060649,20,1
648.0,33.5,19.34328358208955,15,1
238.0,5.39,44.15584415584416,12,2
460.0,22.23,20.692757534862796,6,0
474.0,31.38,15.105162523900574,19,1
632.0,42.91,14.728501514798417,22,1
67.0,7.72,8.678756476683938,9,0
429.0,18.35,23.37874659400545,18,0
548.0,35.34,15.506508205998866,14,1
160.0,19.11,8.37257980115123,22,0
93.0,2.19,42.465753424657535,7,0
217.0,42.83,5.06654214335746,12,1
309.0,31.81,9.713926438226974,18,1
262.0,8.5,30.823529411764707,12,0
258.0,11.53,22.376409366869037,17,0
783.0,22.19,35.286164939161786,19,3
456.0,27.73,16.444284168770285,19,0
471.0,22.7,20.748898678414097,5,0
511.0,37.67,13.565171223785505,16,1
314.0,7.39,42.48985115020298,9,2
352.0,18.73,18.793379604911905,10,0
476.0,7.52,63.297872340425535,19,2
982.0,31.23,31.44412423951329,11,3
918.0,17.49,52.48713550600343,9,2
461.0,24.8,18.588709677419356,23,0
903.0,9.98,90.48096192384769,0,2
599.0,25.59,23.40758108636186,20,0
799.0,16.88,47.334123222748815,9,2
266.0,35.37,7.520497596833475,21,1
663.0,17.44,38.01605504587155,10,2
52.0,24.19,2.1496486151302188,9,0
375.0,28.4,13.204225352112676,9,1
402.0,37.61,10.688646636532837,7,1
705.0,40.9,17.23716381418093,11,1
403.0,26.1,15.440613026819923,17,0
213.0,28.13,7.571987202275151,11,1
125.0,43.83,2.8519279032626055,8,1
189.0,44.56,4.241472172351885,22,1
70.0,21.86,3.202195791399817,9,0
261.0,29.37,8.88661899897855,17,1
225.0,7.72,29.145077720207254,8,0
410.0,37.15,11.036339165545089,15,1
65.0,9.9,6.565656565656566,19,0
159.0,15.72,10.114503816793892,7,0
302.0,25.45,11.866404715127702,9,0
216.0,28.93,7.466297960594539,12,1
529.0,21.01,25.178486435030937,14,0
790.0,8.33,94.83793517406963,11,2
333.0,48.01,6.936054988544053,12,1
472.0,42.89,11.004896246211239,11,1
685.0,33.35,20.539730134932533,9,3
690.0,29.75,23.19327731092437,22,3
419.0,39.67,10.562137635492816,23,1
392.0,31.25,12.544,19,1
671.0,33.08,20.284159613059252,15,3
344.0,34.83,9.876543209876544,14,1
114.0,38.43,2.966432474629196,18,1
182.0,33.39,5.450733752620545,12,1
109.0,23.92,4.556856187290969,19,0
662.0,6.8,97.3529411764706,8,2
638.0,33.36,19.124700239808153,18,1
635.0,18.44,34.436008676789584,6,0
1127.0,29.69,37.958908723475915,21,3
270.0,38.17,7.07361802462667,5,1
135.0,40.61,3.3243043585323813,20,1
857.0,15.22,56.30749014454665,21,2
159.0,11.28,14.095744680851064,20,0
879.0,47.2,18.6228813559322,8,3
1029.0,34.11,30.167106420404576,9,3
911.0,39.18,23.251659009698827,18,3
129.0,8.35,15.449101796407186,20,0
806.0,49.64,16.236905721192585,10,3
1506.0,28.1,53.59430604982206,15,3
709.0,21.95,32.300683371298405,8,3
209.0,19.48,10.728952772073923,17,0
142.0,42.27,3.359356517624793,1,1
143.0,31.26,4.574536148432501,16,1
235.0,4.18,56.22009569377991,0,2
69.0,27.53,2.5063567017798762,5,1
413.0,28.09,14.702741189035244,16,0
408.0,32.31,12.627669452181987,13,1
345.0,10.87,31.738730450781972,9,0
1256.0,27.84,45.11494252873563,20,3
401.0,36.99,10.840767775074344,14,1
1157.0,29.9,38.69565217391305,14,3
407.0,28.79,14.136853073984023,9,1
881.0,32.09,27.454035525085693,21,3
760.0,44.66,17.017465293327362,10,3
362.0,46.6,7.76824034334764,22,1
407.0,40.0,10.175,23,1
492.0,7.46,65.95174262734585,23,2
249.0,40.12,6.2063808574277175,18,1
76.0,2.68,28.35820895522388,17,0
351.0,4.69,74.84008528784648,10,2
1150.0,29.47,39.022734984730235,8,3
326.0,26.64,12.237237237237236,19,0
342.0,42.23,8.098508169547715,23,1
357.0,18.3,19.508196721311474,5,0
236.0,6.09,38.752052545156,7,0
353.0,47.35,7.4551214361140445,17,1
77.0,20.06,3.8384845463609176,16,0
91.0,46.72,1.9477739726027399,10,1
799.0,11.33,70.5207413945278,16,2
549.0,37.11,14.793856103476152,20,1
119.0,32.45,3.6671802773497686,5,1
302.0,12.99,23.248652809853734,18,0
220.0,42.84,5.135387488328664,10,1
227.0,40.1,5.660847880299252,12,1
1094.0,11.28,96.98581560283688,15,2
246.0,24.82,9.911361804995972,9,0
121.0,22.22,5.445544554455446,18,0
95.0,40.35,2.3543990086741013,19,1
299.0,48.06,6.221389929255097,10,1
322.0,37.03,8.695652173913043,17,1
747.0,32.62,22.90006131207848,8,3
1489.0,29.26,50.88858509911141,12,3
118.0,37.47,3.14918601547905,1,1
1077.0,48.79,22.074195531871286,21,3
484.0,5.3,91.32075471698114,20,2
510.0,27.97,18.233821952091528,23,0
59.0,15.01,3.9307128580946036,20,0
770.0,23.02,33.44917463075586,5,3
94.0,5.49,17.122040072859743,6,0
349.0,44.53,7.8374129800134735,16,1
297.0,25.07,11.846828879138412,11,0
461.0,32.29,14.276865902756272,11,1
552.0,16.39,33.6790726052471,20,0
360.0,17.33,20.7732256203116,16,0
938.0,22.34,41.98746642793196,17,3
220.0,44.77,4.914004914004914,22,1
97.0,47.05,2.06163655685441,10,1
424.0,44.99,9.424316514781061,11,1
788.0,9.08,86.78414096916299,10,2
716.0,34.85,20.545193687230988,6,3
286.0,8.51,33.607520564042304,19,0
244.0,49.32,4.947283049472831,16,1
383.0,11.16,34.318996415770606,13,0
814.0,36.72,22.167755991285404,21,3
908.0,37.11,24.467798437078955,18,3
260.0,13.51,19.24500370096225,15,0
652.0,13.18,49.46889226100152,20,2
170.0,45.78,3.713411970292704,19,1
870.0,46.59,18.673535093367676,12,3
502.0,45.62,11.003945637878124,11,1
288.0,14.34,20.0836820083682,19,0
328.0,11.67,28.10625535561268,18,0
431.0,26.94,15.998515219005196,9,0
1074.0,46.98,22.860791826309068,18,3
157.0,34.55,4.5441389290882785,13,1
292.0,16.95,17.227138643067846,14,0
526.0,12.67,41.515390686661405,12,2
453.0,22.06,20.534904805077066,12,0
436.0,44.44,9.810981098109812,17,1
247.0,45.61,5.415479061609297,15,1
495.0,18.27,27.093596059113302,19,0
262.0,15.42,16.990920881971466,3,0
170.0,42.76,3.9756782039289056,8,1
120.0,20.97,5.7224606580829755,14,0
67.0,11.79,5.682782018659882,2,0
169.0,33.11,5.104198127453942,22,1
930.0,27.05,34.380776340110906,20,3
54.0,41.46,1.3024602026049203,17,1
278.0,43.01,6.463613113229481,19,1
238.0,14.24,16.713483146067414,18,0
147.0,41.33,3.5567384466489234,17,1
107.0,13.52,7.914201183431953,18,0
177.0,32.51,5.444478621962474,15,1
89.0,32.28,2.7571251548946716,19,1
136.0,28.33,4.800564772326156,20,1
631.0,43.15,14.623406720741599,16,1
93.0,30.77,3.0224244393890154,19,1
313.0,23.93,13.079816130380276,18,0
1869.0,44.38,42.11356466876971,16,3
339.0,32.07,10.570626753975677,17,1
88.0,25.34,3.472770323599053,5,0
57.0,41.15,1.385176184690158,20,1
765.0,31.99,23.91372303844952,15,3
216.0,10.49,20.591039084842706,11,0
563.0,32.43,17.360468701819304,18,1
751.0,47.77,15.721163910404018,18,1
794.0,23.36,33.98972602739726,8,3
288.0,49.38,5.83232077764277,19,1
96.0,13.48,7.121661721068249,15,0
115.0,23.82,4.827875734676742,9,0
293.0,40.38,7.256067360079247,20,1
831.0,35.54,23.382104670793474,10,3
310.0,8.38,36.99284009546539,10,0
537.0,32.65,16.44716692189893,21,1
74.0,30.27,2.4446646845061117,3,1
367.0,24.46,15.00408830744072,10,0
405.0,40.14,10.089686098654708,21,1
354.0,21.48,16.480446927374302,15,0
742.0,31.1,23.858520900321544,13,3
279.0,33.51,8.325872873769026,11,1
355.0,25.47,13.937966234786023,17,0
307.0,4.06,75.61576354679804,10,2
390.0,16.76,23.269689737470166,7,0
664.0,10.03,66.20139581256231,18,2
169.0,40.39,4.184204010893786,13,1
388.0,10.4,37.30769230769231,7,0
677.0,22.72,29.797535211267608,9,0
894.0,30.97,28.86664514045851,17,3
895.0,23.95,37.36951983298539,22,3
312.0,4.94,63.1578947368421,15,2
216.0,40.92,5.278592375366569,21,1
255.0,14.68,17.370572207084468,12,0
61.0,15.95,3.824451410658307,9,0
362.0,19.84,18.245967741935484,19,0
830.0,15.33,54.14220482713633,18,2
404.0,14.73,27.42701968771215,23,0
418.0,33.41,12.511224184375937,9,1
686.0,16.8,40.83333333333333,11,2
726.0,44.92,16.16206589492431,16,1
255.0,11.75,21.70212765957447,17,0
530.0,42.5,12.470588235294118,19,1
456.0,23.6,19.322033898305083,17,0
484.0,14.74,32.83582089552239,10,0
740.0,44.95,16.46273637374861,19,3
186.0,10.28,18.09338521400778,20,0
393.0,42.44,9.260131950989633,10,1
633.0,20.66,30.63891577928364,13,0
237.0,21.08,11.242884250474384,17,0
710.0,44.59,15.922852657546533,15,1
355.0,45.51,7.800483410239508,13,1
469.0,45.75,10.251366120218579,7,1
89.0,40.31,2.2078888613247334,14,1
1735.0,20.3,85.4679802955665,15,2
511.0,36.72,13.916122004357298,6,1
59.0,9.79,6.026557711950971,5,0
103.0,27.11,3.799336038362228,15,1
852.0,13.99,60.90064331665475,14,2
609.0,18.87,32.27344992050874,16,0
298.0,27.35,10.89579524680073,15,0
301.0,46.07,6.53353592359453,8,1
244.0,8.35,29.221556886227546,16,0
467.0,47.43,9.846088973223699,10,1
296.0,45.54,6.499780412823891,17,1
397.0,44.02,9.018627896410722,18,1
557.0,31.28,17.80690537084399,18,1
829.0,17.85,46.44257703081232,9,2
151.0,23.86,6.328583403185247,20,0
135.0,46.74,2.8883183568677793,6,1
682.0,41.79,16.31969370662838,11,1
223.0,26.75,8.336448598130842,10,0
186.0,37.43,4.969275981832754,19,1
468.0,34.83,13.436692506459949,17,1
370.0,46.77,7.911054094505024,10,1
104.0,4.21,24.70308788598575,11,0
464.0,31.72,14.627994955863809,8,1
998.0,14.93,66.84527796383121,17,2
817.0,26.26,31.11195734958111,11,3
1315.0,46.52,28.267411865864144,21,3
308.0,4.22,72.98578199052133,7,2
210.0,9.55,21.989528795811516,1,0
379.0,25.83,14.67286101432443,20,0
2347.0,48.36,48.531844499586434,20,3
252.0,34.04,7.403055229142186,5,1
837.0,13.8,60.65217391304348,15,2
177.0,49.86,3.5499398315282793,12,1
400.0,15.34,26.07561929595828,6,0
932.0,27.4,34.01459854014599,18,3
427.0,34.9,12.234957020057307,5,1
428.0,32.8,13.04878048780488,12,1
338.0,15.84,21.338383838383837,20,0
395.0,26.97,14.6459028550241,11,0
212.0,26.09,8.125718666155615,20,0
93.0,18.2,5.10989010989011,19,0
401.0,19.62,20.438328236493373,7,0
364.0,7.4,49.189189189189186,19,2
278.0,49.66,5.598066854611358,21,1
968.0,46.35,20.88457389428263,14,3
444.0,42.96,10.335195530726256,9,1
184.0,18.88,9.745762711864407,23,0
441.0,23.48,18.781942078364565,14,0
155.0,14.36,10.793871866295264,11,0
906.0,27.13,33.39476594176189,18,3
51.0,46.57,1.0951256173502255,10,1
450.0,32.14,14.001244555071562,13,1
213.0,6.34,33.59621451104101,4,0
205.0,21.01,9.757258448357923,22,0
202.0,18.8,10.74468085106383,0,0
751.0,10.17,73.84464110127827,23,2
587.0,22.14,26.513098464317977,6,0
245.0,15.74,15.56543837357052,8,0
223.0,11.7,19.05982905982906,15,0
666.0,32.61,20.423183072677094,3,3
626.0,42.68,14.667291471415183,2,1
190.0,7.01,27.10413694721826,16,0
913.0,13.63,66.98459280997798,17,2
447.0,17.87,25.01398992725238,7,0
289.0,5.88,49.14965986394558,11,2
71.0,47.54,1.4934791754312158,18,1
854.0,13.86,61.61616161616162,15,2
1301.0,38.69,33.62626001550789,7,3
655.0,21.55,30.39443155452436,17,0
131.0,13.11,9.992372234935164,13,0
1074.0,19.95,53.83458646616542,23,2
364.0,49.07,7.417974322396576,20,1
101.0,28.3,3.568904593639576,21,1
206.0,18.34,11.232279171210468,18,0
137.0,7.56,18.121693121693124,17,0
210.0,19.07,11.012060828526481,20,0
144.0,32.72,4.400977995110025,6,1
930.0,37.9,24.53825857519789,10,3
293.0,27.79,10.543360921194674,15,0
411.0,6.72,61.160714285714285,18,2
95.0,40.7,2.334152334152334,2,1
806.0,18.76,42.9637526652452,22,2
467.0,35.26,13.244469653998866,22,1
139.0,34.73,4.00230348401958,7,1
211.0,35.49,5.945336714567484,8,1
246.0,3.96,62.121212121212125,6,2
417.0,46.72,8.925513698630137,10,1
226.0,40.89,5.527023722181462,14,1
1577.0,25.32,62.2827804107425,14,3
983.0,37.22,26.410531972058035,21,3
109.0,40.28,2.706057596822244,19,1
248.0,22.2,11.17117117117117,5,0
344.0,13.02,26.42089093701997,20,0
1061.0,28.89,36.725510557286256,15,3
654.0,12.81,51.05386416861826,7,2
378.0,19.98,18.91891891891892,7,0
347.0,22.18,15.64472497745717,10,0
211.0,13.86,15.223665223665224,17,0
355.0,43.38,8.183494698017519,9,1
62.0,30.54,2.0301244269810086,9,1
1096.0,32.85,33.36377473363775,11,3
300.0,33.68,8.907363420427554,20,1
110.0,47.07,2.3369449755683025,21,1
287.0,46.02,6.2364189482833545,18,1
929.0,34.76,26.72612197928654,7,3
204.0,37.92,5.379746835443037,19,1
844.0,49.0,17.224489795918366,9,3
580.0,13.84,41.907514450867055,2,2
527.0,33.08,15.931076178960097,9,1
893.0,46.22,19.320640415404586,18,3
705.0,9.59,73.5140771637122,8,2
315.0,22.41,14.056224899598394,14,0
118.0,33.88,3.482880755608028,4,1
1175.0,24.32,48.3141447368421,14,3
216.0,31.92,6.7669172932330826,8,1
790.0,48.07,16.434366548783025,9,3
223.0,35.28,6.320861678004535,10,1
645.0,29.0,22.24137931034483,11,3
532.0,22.49,23.654957759004002,10,0
92.0,2.57,35.797665369649806,16,0
57.0,13.25,4.30188679245283,21,0
387.0,36.43,10.623112819105133,19,1
604.0,38.93,15.515026971487284,18,1
124.0,15.59,7.953816549069916,16,0
397.0,49.73,7.983108787452243,17,1
311.0,8.98,34.63251670378619,5,0
682.0,48.64,14.021381578947368,13,1
661.0,17.58,37.5995449374289,18,2
152.0,31.34,4.850031908104659,13,1
289.0,33.64,8.590963139120095,22,1
145.0,38.76,3.7409700722394224,6,1
414.0,30.25,13.685950413223141,18,1
333.0,12.01,27.726894254787677,13,0
856.0,27.61,31.003259688518654,22,3
625.0,9.61,65.03642039542144,11,2
200.0,45.45,4.4004400440044,23,1
1083.0,26.6,40.714285714285715,4,3
413.0,44.4,9.301801801801803,19,1
910.0,32.95,27.61760242792109,10,3
875.0,46.44,18.841515934539192,8,3
952.0,23.35,40.77087794432548,12,3
625.0,42.99,14.538264712723889,21,1
362.0,27.01,13.40244353942984,21,0
752.0,20.55,36.59367396593674,9,3
342.0,11.18,30.590339892665476,14,0
825.0,16.42,50.2436053593179,20,2
312.0,13.04,23.92638036809816,17,0
370.0,16.39,22.574740695546065,19,0
268.0,20.7,12.946859903381643,18,0
275.0,10.59,25.967894239848913,17,0
251.0,33.03,7.599152285800787,7,1
552.0,24.57,22.466422466422465,13,0
152.0,15.41,9.863724853990915,1,0
432.0,37.41,11.547714514835606,14,1
515.0,14.1,36.52482269503546,19,0
194.0,35.66,5.440269209197981,15,1
600.0,15.67,38.28972559029994,16,2
210.0,16.56,12.681159420289855,19,0
311.0,45.64,6.814198071866784,8,1
367.0,33.95,10.8100147275405,10,1
309.0,18.75,16.48,19,0
669.0,24.9,26.867469879518072,14,3
890.0,48.51,18.34673263244692,10,3
166.0,47.08,3.525913338997451,5,1
173.0,18.61,9.296077377753896,18,0
158.0,19.59,8.065339458907607,7,0
218.0,8.73,24.971363115693013,19,0
420.0,14.02,29.957203994293867,10,0
374.0,37.06,10.091743119266054,18,1
473.0,13.7,34.52554744525548,17,0
400.0,39.01,10.253781081773905,23,1
403.0,4.06,99.26108374384238,7,2
276.0,37.07,7.445373617480442,11,1
912.0,43.93,20.760300478033233,15,3
391.0,39.76,9.83400402414487,18,1
957.0,23.06,41.50043365134432,18,3
209.0,34.34,6.086196854979615,20,1
145.0,21.28,6.81390977443609,11,0
152.0,17.65,8.611898016997168,19,0
83.0,20.12,4.125248508946322,3,0
639.0,27.69,23.076923076923077,19,3
129.0,43.0,3.0,11,1
627.0,40.41,15.515961395694136,11,1
649.0,21.19,30.62765455403492,13,0
283.0,30.42,9.303090072320842,22,1
123.0,30.61,4.01829467494283,6,1
403.0,20.05,20.099750623441395,18,0
223.0,21.5,10.372093023255815,8,0
102.0,27.88,3.658536585365854,21,1
1166.0,36.8,31.684782608695656,20,3
326.0,37.32,8.735262593783494,20,1
504.0,15.52,32.47422680412371,22,0
590.0,24.02,24.56286427976686,10,0
399.0,37.02,10.777957860615883,9,1
99.0,49.47,2.0012128562765312,20,1
912.0,35.36,25.79185520361991,20,3
126.0,15.58,8.087291399229782,7,0
364.0,10.36,35.13513513513514,17,0
237.0,22.07,10.738559130040779,22,0
503.0,38.08,13.20903361344538,6,1
484.0,46.21,10.473923393204934,23,1
296.0,38.79,7.630832688837329,12,1
878.0,18.41,47.69147202607279,16,2
92.0,45.48,2.0228671943711523,12,1
55.0,49.72,1.1061946902654867,10,1
587.0,43.75,13.417142857142856,9,1
407.0,17.04,23.884976525821596,7,0
339.0,42.24,8.025568181818182,19,1
91.0,45.43,2.0030816640986133,13,1
1173.0,39.47,29.718773752216876,17,3
416.0,25.95,16.03082851637765,18,0
834.0,27.57,30.25027203482046,18,3
308.0,6.07,50.74135090609555,10,2
383.0,46.61,8.217120789530144,21,1
120.0,27.79,4.318100035984167,18,1
975.0,47.09,20.70503291569335,14,3
305.0,15.25,20.0,22,0
345.0,12.84,26.869158878504674,21,0
1531.0,40.28,38.008937437934456,10,3
912.0,41.17,22.152052465387417,11,3
244.0,22.52,10.8348134991119,20,0
185.0,11.6,15.948275862068966,10,0
798.0,43.57,18.315354601790222,12,3
377.0,15.99,23.577235772357724,10,0
821.0,30.85,26.61264181523501,9,3
183.0,39.69,4.610733182161754,7,1
96.0,48.68,1.972062448644207,14,1
302.0,23.34,12.939160239931448,20,0
221.0,28.7,7.700348432055749,20,1
250.0,31.24,8.002560819462229,6,1
913.0,17.63,51.78672716959728,16,2
96.0,20.95,4.5823389021479715,21,0
320.0,33.1,9.667673716012084,13,1
619.0,13.39,46.22852875280059,11,2
